sku,store,trannum,count
5029905,9404,1600,10
5029905,9404,1700,10
5033700,9404,1800,7
5033700,9404,600,7
5033700,9404,700,7
5033700,9404,900,7
5033700,9404,1500,7
5033700,9404,1600,7
5033700,9404,2200,7
5034054,9404,6200,7
5034054,9404,400,7
5034054,9404,900,7
5034054,9404,1100,7
5034054,9404,700,7
5034054,9404,800,7
5034054,9404,1000,7
5036322,9404,200,91
5036322,9404,400,91
5036322,9404,500,91
5036322,9404,600,91
5036322,9404,800,91
5036322,9404,900,91
5036322,9404,1000,91
5036322,9404,1100,91
5036322,9404,1200,91
5036322,9404,1300,91
5036322,9404,1500,91
5036322,9404,1600,91
5036322,9404,1700,91
5036322,9404,1800,91
5036322,9404,1900,91
5036322,9404,2100,91
5036322,9404,2200,91
5036322,9404,2300,91
5036322,9404,2500,91
5036322,9404,2600,91
5036322,9404,2700,91
5036322,9404,2900,91
5036322,9404,3000,91
5036322,9404,3100,91
5036322,9404,3400,91
5036322,9404,3600,91
5036322,9404,3800,91
5036322,9404,3900,91
5036322,9404,4000,91
5036322,9404,4100,91
5036322,9404,4600,91
5036322,9404,5100,91
5036322,9404,5500,91
5036322,9404,5600,91
5036322,9404,5700,91
5036322,9404,5900,91
5036322,9404,6100,91
5036322,9404,6200,91
5036322,9404,6700,91
5036322,9404,8500,91
5036322,9404,9400,91
5036322,9404,10800,91
5036322,9404,13300,91
5036322,9404,13400,91
5036322,9404,17300,91
5036322,9404,19700,91
5036322,9404,2400,91
5036322,9404,12200,91
5036943,9404,6600,5
5036943,9404,800,5
5036943,9404,4600,5
5036943,9404,5800,5
5036943,9404,1000,5
5037193,9404,500,6
5037193,9404,3300,6
5037193,9404,7300,6
5037193,9404,2900,6
5037193,9404,6900,6
5037193,9404,9400,6
5037252,9404,6600,5
5037252,9404,300,5
5037252,9404,1300,5
5037252,9404,2000,5
5037252,9404,1700,5
5038011,9404,200,14
5038011,9404,700,14
5038011,9404,800,14
5038011,9404,1200,14
5038011,9404,1500,14
5038011,9404,1600,14
5038011,9404,2100,14
5038011,9404,2500,14
5038011,9404,4100,14
5038011,9404,5600,14
5038011,9404,13700,14
5038011,9404,12900,14
5039530,9404,100,10
5039530,9404,900,10
5039530,9404,1100,10
5039530,9404,1400,10
5039530,9404,2000,10
5039530,9404,3000,10
5039530,9404,3100,10
5039530,9404,7500,10
5039530,9404,11300,10
5039530,9404,13700,10
5041437,9404,200,10
5041437,9404,400,10
5041437,9404,500,10
5041437,9404,600,10
5041437,9404,1000,10
5041437,9404,1400,10
5041437,9404,1100,10
5041437,9404,1300,10
5041437,9404,3000,10
5042109,9404,1400,23
5042109,9404,1600,23
5042109,9404,2300,23
5042109,9404,2600,23
5042109,9404,3400,23
5042109,9404,4900,23
5042109,9404,6000,23
5042109,9404,7000,23
5042109,9404,7800,23
5042109,9404,3500,23
5043952,9404,1300,5
5043952,9404,1400,5
5043952,9404,4800,5
5043952,9404,500,5
5043952,9404,5100,5
5044347,9404,200,5
5044347,9404,7000,5
5044347,9404,1100,5
5044347,9404,3000,5
5044347,9404,5700,5
5044676,9404,1000,5
5044676,9404,900,5
5046161,9404,1500,7
5046161,9404,6200,7
5046161,9404,800,7
5046161,9404,1300,7
5046618,9404,1300,7
5046618,9404,1400,7
5046618,9404,2500,7
5046618,9404,3600,7
5046618,9404,10300,7
5046618,9404,600,7
5046618,9404,1900,7
5046931,9404,800,7
5046931,9404,2700,7
5046931,9404,200,7
5046931,9404,1700,7
5046931,9404,2900,7
5046931,9404,3500,7
5050378,9404,400,5
5050378,9404,700,5
5050378,9404,900,5
5050378,9404,1200,5
5050378,9404,1600,5
5053501,9404,700,6
5053501,9404,800,6
5053501,9404,900,6
5054347,9404,5900,12
5054347,9404,800,12
5054347,9404,11100,12
5054347,9404,600,12
5054347,9404,700,12
5054347,9404,1800,12
5054347,9404,4100,12
5054347,9404,7000,12
5054347,9404,300,12
5054347,9404,400,12
5054347,9404,9800,12
5054347,9404,1700,12
5056604,9404,200,23
5056604,9404,500,23
5056604,9404,800,23
5056604,9404,1100,23
5056604,9404,1200,23
5056604,9404,1300,23
5056604,9404,1400,23
5056604,9404,1500,23
5056604,9404,1600,23
5056604,9404,1800,23
5056604,9404,1900,23
5056604,9404,2200,23
5056604,9404,2400,23
5056604,9404,3300,23
5056604,9404,4500,23
5056604,9404,6200,23
5056618,9404,2800,5
5056618,9404,1700,5
5056618,9404,2000,5
5056618,9404,2200,5
5056618,9404,2500,5
5059524,9404,2600,7
5059524,9404,700,7
5059524,9404,2200,7
5059524,9404,400,7
5059524,9404,1300,7
5059524,9404,2500,7
5059524,9404,3900,7
5059905,9404,3000,6
5059905,9404,5900,6
5059905,9404,200,6
5059905,9404,300,6
5059905,9404,2700,6
5060448,9404,3100,7
5060448,9404,1700,7
5060448,9404,5000,7
5060448,9404,7900,7
5060448,9404,300,7
5060448,9404,600,7
5060448,9404,500,7
5062329,9404,1500,6
5062329,9404,600,6
5062329,9404,2300,6
5063499,9404,900,17
5063499,9404,200,17
5063499,9404,400,17
5063499,9404,700,17
5063499,9404,1200,17
5063499,9404,2500,17
5063499,9404,4700,17
5063499,9404,600,17
5063499,9404,1600,17
5063499,9404,5300,17
5064605,9404,1500,13
5064605,9404,1800,13
5064605,9404,2700,13
5064605,9404,3200,13
5064605,9404,3400,13
5064605,9404,700,13
5064605,9404,1100,13
5064605,9404,4200,13
5066023,9404,2800,6
5066023,9404,1200,6
5066023,9404,2000,6
5066023,9404,2700,6
5066120,9404,600,6
5066120,9404,1000,6
5066120,9404,300,6
5066120,9404,2700,6
5066120,9404,1200,6
5066413,9404,200,24
5066413,9404,400,24
5066413,9404,700,24
5066413,9404,900,24
5066413,9404,1500,24
5066413,9404,1700,24
5066413,9404,1800,24
5066413,9404,2900,24
5066413,9404,3000,24
5066413,9404,3500,24
5066413,9404,3600,24
5066413,9404,4900,24
5066413,9404,5600,24
5066413,9404,5900,24
5066413,9404,6900,24
5066413,9404,9200,24
5066413,9404,12100,24
5066413,9404,600,24
5066616,9404,500,5
5066616,9404,3100,5
5066616,9404,2500,5
5066616,9404,600,5
5066819,9404,900,5
5066819,9404,1600,5
5066819,9404,3200,5
5066819,9404,2100,5
5067359,9404,700,6
5067359,9404,3200,6
5067359,9404,3400,6
5067359,9404,3500,6
5067359,9404,2700,6
5067359,9404,2300,6
5069829,9404,200,31
5069829,9404,300,31
5069829,9404,400,31
5069829,9404,500,31
5069829,9404,600,31
5069829,9404,700,31
5069829,9404,800,31
5069829,9404,900,31
5069829,9404,1000,31
5069829,9404,1100,31
5069829,9404,1200,31
5069829,9404,1300,31
5069829,9404,1500,31
5069829,9404,1700,31
5069829,9404,1800,31
5069829,9404,2300,31
5069829,9404,3100,31
5069905,9404,2000,6
5069905,9404,2900,6
5069905,9404,4000,6
5069905,9404,400,6
5072030,9404,1300,5
5072030,9404,1800,5
5072030,9404,400,5
5072030,9404,1500,5
5072030,9404,1900,5
5074599,9404,800,5
5074599,9404,600,5
5074599,9404,1300,5
5074599,9404,1400,5
5074599,9404,1700,5
5076322,9404,200,35
5076322,9404,300,35
5076322,9404,400,35
5076322,9404,700,35
5076322,9404,800,35
5076322,9404,900,35
5076322,9404,1100,35
5076322,9404,1200,35
5076322,9404,1500,35
5076322,9404,1700,35
5076322,9404,1900,35
5076322,9404,2300,35
5076322,9404,2400,35
5076322,9404,2700,35
5076322,9404,3400,35
5076322,9404,3500,35
5076322,9404,4300,35
5076322,9404,4800,35
5076322,9404,5100,35
5076322,9404,5200,35
5076322,9404,5400,35
5076322,9404,5700,35
5076322,9404,5800,35
5076322,9404,6200,35
5076322,9404,6400,35
5076322,9404,8800,35
5076322,9404,9000,35
5076413,9404,600,24
5076413,9404,800,24
5076413,9404,1000,24
5076413,9404,1400,24
5076413,9404,1500,24
5076413,9404,1600,24
5076413,9404,2000,24
5076413,9404,2400,24
5076413,9404,3000,24
5076413,9404,3600,24
5076413,9404,3700,24
5076413,9404,3900,24
5076413,9404,4600,24
5076413,9404,5100,24
5076413,9404,7800,24
5076413,9404,10700,24
5076413,9404,11400,24
5076413,9404,12700,24
5076413,9404,15900,24
5076616,9404,400,5
5076616,9404,700,5
5079463,9404,3400,7
5079809,9404,200,68
5079809,9404,300,68
5079809,9404,500,68
5079809,9404,600,68
5079809,9404,700,68
5079809,9404,800,68
5079809,9404,1000,68
5079809,9404,1100,68
5079809,9404,1200,68
5079809,9404,1300,68
5079809,9404,1400,68
5079809,9404,1500,68
5079809,9404,1600,68
5079809,9404,1700,68
5079809,9404,1800,68
5079809,9404,1900,68
5079809,9404,2200,68
5079809,9404,2300,68
5079809,9404,2400,68
5079809,9404,2800,68
5079809,9404,2900,68
5079809,9404,3200,68
5079809,9404,3300,68
5079809,9404,3400,68
5079809,9404,3800,68
5079809,9404,3900,68
5079809,9404,4900,68
5079809,9404,5700,68
5079809,9404,6500,68
5079809,9404,6700,68
5079809,9404,7000,68
5079809,9404,7800,68
5079809,9404,8400,68
5079809,9404,9500,68
5079809,9404,14500,68
5079809,9404,18500,68
5079809,9404,2000,68
5079809,9404,7400,68
5079809,9404,9200,68
5079809,9404,2500,68
5079809,9404,7100,68
5079829,9404,300,7
5079829,9404,500,7
5079829,9404,1100,7
5079829,9404,2000,7
5079829,9404,2200,7
5079829,9404,2300,7
5079829,9404,2400,7
5079905,9404,700,14
5079905,9404,2300,14
5079905,9404,3200,14
5079905,9404,200,14
5079905,9404,400,14
5079905,9404,1000,14
5080271,9404,700,20
5080271,9404,200,20
5080271,9404,1400,20
5080271,9404,2700,20
5080271,9404,5600,20
5080271,9404,600,20
5080271,9404,1700,20
5080271,9404,3700,20
5080271,9404,500,20
5080271,9404,1500,20
5080271,9404,1200,20
5080271,9404,4500,20
5080271,9404,4800,20
5080271,9404,3000,20
5086618,9404,2000,10
5086618,9404,4800,10
5086618,9404,300,10
5086618,9404,3100,10
5086618,9404,3600,10
5086618,9404,3700,10
5086618,9404,4300,10
5086618,9404,5600,10
5086618,9404,1900,10
5086822,9404,4800,5
5086822,9404,1700,5
5086822,9404,3400,5
5086822,9404,1900,5
5086822,9404,4400,5
5090865,9404,1100,7
5090865,9404,1900,7
5090865,9404,200,7
5090865,9404,600,7
5090865,9404,1200,7
5090865,9404,3500,7
5093166,9404,1600,13
5093166,9404,12700,13
5093166,9404,1100,13
5093166,9404,1700,13
5093166,9404,3100,13
5093166,9404,5900,13
5093166,9404,900,13
5093166,9404,1800,13
5093166,9404,2500,13
5093166,9404,8200,13
5093166,9404,3900,13
5093267,9404,200,6
5093267,9404,300,6
5093267,9404,1300,6
5093267,9404,1000,6
5094891,9404,8900,11
5094891,9404,1200,11
5094891,9404,200,11
5094891,9404,900,11
5094891,9404,1400,11
5094891,9404,1800,11
5094891,9404,4600,11
5094891,9404,400,11
5094891,9404,300,11
5094891,9404,700,11
5096161,9404,1500,5
5096161,9404,600,5
5096161,9404,1000,5
5096161,9404,2800,5
5096161,9404,5700,5
5096322,9404,200,18
5096322,9404,900,18
5096322,9404,1100,18
5096322,9404,1300,18
5096322,9404,1600,18
5096322,9404,1900,18
5096322,9404,2400,18
5096322,9404,3000,18
5096322,9404,4900,18
5096322,9404,8800,18
5096322,9404,10900,18
5096322,9404,16100,18
5096322,9404,1200,18
5096440,9404,300,7
5096440,9404,500,7
5096440,9404,1500,7
5096440,9404,2400,7
5096440,9404,2700,7
5096440,9404,3100,7
5096440,9404,4200,7
5096464,9404,2400,8
5096464,9404,1800,8
5096464,9404,400,8
5096464,9404,500,8
5096464,9404,1700,8
5096464,9404,2100,8
5096464,9404,3500,8
5096616,9404,2400,5
5096616,9404,700,5
5096616,9404,2800,5
5096616,9404,400,5
5097280,9404,200,6
5097280,9404,2000,6
5097280,9404,3500,6
5097280,9404,1600,6
5097280,9404,1000,6
5097280,9404,1100,6
5098107,9404,200,49
5098107,9404,300,49
5098107,9404,400,49
5098107,9404,500,49
5098107,9404,800,49
5098107,9404,1000,49
5098107,9404,1100,49
5098107,9404,1200,49
5098107,9404,1400,49
5098107,9404,1500,49
5098107,9404,2000,49
5098107,9404,2400,49
5098107,9404,2500,49
5098107,9404,2800,49
5098107,9404,3000,49
5098107,9404,3700,49
5098107,9404,3900,49
5098107,9404,4000,49
5098107,9404,4500,49
5098107,9404,5100,49
5098107,9404,5200,49
5098107,9404,5800,49
5098107,9404,6300,49
5098107,9404,6600,49
5098107,9404,8300,49
5098107,9404,8900,49
5098107,9404,10500,49
5098107,9404,13500,49
5098107,9404,19700,49
5098107,9404,600,49
5098671,9404,300,5
5098671,9404,1000,5
5098671,9404,1100,5
5098671,9404,1800,5
5098671,9404,1900,5
5102017,9404,1300,6
5102017,9404,2000,6
5102017,9404,2300,6
5102017,9404,2800,6
5102017,9404,4400,6
5102017,9404,5600,6
5102064,9404,1500,22
5102064,9404,2700,22
5102064,9404,2800,22
5102064,9404,3000,22
5102064,9404,3500,22
5102064,9404,4700,22
5102064,9404,5100,22
5102064,9404,9900,22
5102064,9404,300,22
5102064,9404,600,22
5102064,9404,700,22
5102064,9404,900,22
5102064,9404,5700,22
5102064,9404,2400,22
5102064,9404,500,22
5102064,9404,2300,22
5102064,9404,400,22
5102064,9404,1800,22
5106296,9404,1500,5
5106296,9404,1600,5
5106296,9404,1700,5
5106296,9404,2900,5
5106687,9404,1700,6
5106687,9404,2400,6
5106687,9404,1900,6
5106687,9404,400,6
5106687,9404,300,6
5107143,9404,1400,6
5107143,9404,100,6
5107143,9404,200,6
5107143,9404,400,6
5107143,9404,900,6
5107143,9404,1000,6
5108107,9404,200,157
5108107,9404,300,157
5108107,9404,400,157
5108107,9404,500,157
5108107,9404,600,157
5108107,9404,700,157
5108107,9404,800,157
5108107,9404,900,157
5108107,9404,1000,157
5108107,9404,1100,157
5108107,9404,1200,157
5108107,9404,1300,157
5108107,9404,1400,157
5108107,9404,1500,157
5108107,9404,1600,157
5108107,9404,1800,157
5108107,9404,1900,157
5108107,9404,2000,157
5108107,9404,2100,157
5108107,9404,2200,157
5108107,9404,2300,157
5108107,9404,2400,157
5108107,9404,2500,157
5108107,9404,2600,157
5108107,9404,2700,157
5108107,9404,2800,157
5108107,9404,2900,157
5108107,9404,3000,157
5108107,9404,3100,157
5108107,9404,3200,157
5108107,9404,3300,157
5108107,9404,3400,157
5108107,9404,3500,157
5108107,9404,3600,157
5108107,9404,3700,157
5108107,9404,3800,157
5108107,9404,3900,157
5108107,9404,4000,157
5108107,9404,4200,157
5108107,9404,4400,157
5108107,9404,4500,157
5108107,9404,4700,157
5108107,9404,4900,157
5108107,9404,5000,157
5108107,9404,5300,157
5108107,9404,5600,157
5108107,9404,5900,157
5108107,9404,6000,157
5108107,9404,6200,157
5108107,9404,6400,157
5108107,9404,6600,157
5108107,9404,7200,157
5108107,9404,7700,157
5108107,9404,7900,157
5108107,9404,8000,157
5108107,9404,8400,157
5108107,9404,8500,157
5108107,9404,9300,157
5108107,9404,9900,157
5108107,9404,12100,157
5108107,9404,12200,157
5108107,9404,12500,157
5108107,9404,13000,157
5108107,9404,13300,157
5108107,9404,15700,157
5108107,9404,17100,157
5108107,9404,7100,157
5108107,9404,8200,157
5108666,9404,2500,5
5108666,9404,200,5
5108666,9404,2400,5
5108666,9404,9700,5
5109905,9404,700,13
5109905,9404,900,13
5109905,9404,1100,13
5109905,9404,1500,13
5109905,9404,2700,13
5109905,9404,4600,13
5109905,9404,200,13
5110865,9404,2500,9
5110865,9404,3000,9
5110865,9404,800,9
5110865,9404,400,9
5110865,9404,1100,9
5110865,9404,2100,9
5111827,9404,600,6
5111827,9404,300,6
5111827,9404,200,6
5111827,9404,20700,6
5112064,9404,800,11
5112064,9404,2900,11
5112064,9404,5100,11
5112064,9404,300,11
5112064,9404,400,11
5112064,9404,1000,11
5112064,9404,1300,11
5112064,9404,500,11
5112064,9404,1500,11
5114642,9404,1200,5
5114642,9404,600,5
5114642,9404,300,5
5114642,9404,1600,5
5114642,9404,500,5
5114891,9404,4200,14
5114891,9404,400,14
5114891,9404,1000,14
5114891,9404,1200,14
5114891,9404,4700,14
5114891,9404,800,14
5114891,9404,2500,14
5114891,9404,1400,14
5114891,9404,2800,14
5114891,9404,200,14
5114891,9404,900,14
5114891,9404,9600,14
5116161,9404,1500,5
5116161,9404,3900,5
5116161,9404,1300,5
5116161,9404,2800,5
5116161,9404,2900,5
5116421,9404,2200,34
5116421,9404,4300,34
5116421,9404,4700,34
5116421,9404,500,34
5116421,9404,1400,34
5116421,9404,1800,34
5116421,9404,3300,34
5116421,9404,1600,34
5116421,9404,800,34
5116421,9404,1700,34
5116421,9404,6800,34
5116421,9404,2600,34
5116421,9404,6700,34
5116421,9404,3900,34
5116421,9404,200,34
5116421,9404,300,34
5116421,9404,600,34
5116421,9404,1300,34
5116421,9404,1000,34
5116421,9404,5700,34
5116618,9404,900,6
5116618,9404,1900,6
5116618,9404,1000,6
5116618,9404,1700,6
5116618,9404,1800,6
5116997,9404,600,5
5116997,9404,6000,5
5116997,9404,200,5
5116997,9404,1500,5
5117759,9404,600,7
5117759,9404,900,7
5117759,9404,1000,7
5117759,9404,1100,7
5117759,9404,1300,7
5117759,9404,2100,7
5117831,9404,600,6
5117831,9404,1800,6
5117831,9404,2700,6
5117831,9404,3900,6
5117831,9404,1700,6
5118841,9404,200,8
5119019,9404,1100,8
5119019,9404,3700,8
5119019,9404,4200,8
5119905,9404,300,12
5119905,9404,3200,12
5119905,9404,700,12
5119905,9404,800,12
5119905,9404,3000,12
5119905,9404,900,12
5120426,9404,1300,6
5120426,9404,800,6
5120426,9404,200,6
5120426,9404,1200,6
5120426,9404,1800,6
5121857,9404,1400,5
5121857,9404,1800,5
5121857,9404,4600,5
5121857,9404,2100,5
5121857,9404,800,5
5122741,9404,800,6
5122741,9404,1000,6
5122741,9404,1600,6
5122741,9404,500,6
5122741,9404,1200,6
5123785,9404,1300,7
5123785,9404,600,7
5123785,9404,1400,7
5123785,9404,2000,7
5123785,9404,2600,7
5123785,9404,1500,7
5123943,9404,1000,6
5123943,9404,1400,6
5123943,9404,1700,6
5123943,9404,2400,6
5123943,9404,4900,6
5124599,9404,800,5
5124599,9404,600,5
5124599,9404,900,5
5124599,9404,4100,5
5124599,9404,2500,5
5126324,9404,1800,5
5126324,9404,11600,5
5126324,9404,700,5
5126324,9404,4000,5
5126324,9404,1100,5
5126693,9404,200,5
5126693,9404,1000,5
5126693,9404,4600,5
5126693,9404,6500,5
5126693,9404,3900,5
5126820,9404,1300,7
5126820,9404,2500,7
5126820,9404,2800,7
5126820,9404,3200,7
5126820,9404,4600,7
5126820,9404,6000,7
5126820,9404,400,7
5128107,9404,300,76
5128107,9404,400,76
5128107,9404,500,76
5128107,9404,600,76
5128107,9404,700,76
5128107,9404,800,76
5128107,9404,900,76
5128107,9404,1000,76
5128107,9404,1100,76
5128107,9404,1200,76
5128107,9404,1300,76
5128107,9404,1400,76
5128107,9404,1500,76
5128107,9404,1600,76
5128107,9404,1700,76
5128107,9404,1800,76
5128107,9404,1900,76
5128107,9404,2000,76
5128107,9404,2200,76
5128107,9404,2300,76
5128107,9404,2400,76
5128107,9404,2500,76
5128107,9404,2600,76
5128107,9404,2800,76
5128107,9404,2900,76
5128107,9404,3200,76
5128107,9404,3300,76
5128107,9404,3400,76
5128107,9404,3500,76
5128107,9404,3600,76
5128107,9404,3700,76
5128107,9404,3800,76
5128107,9404,4100,76
5128107,9404,4200,76
5128107,9404,4600,76
5128107,9404,4700,76
5128107,9404,4800,76
5128107,9404,5000,76
5128107,9404,5700,76
5128107,9404,5800,76
5128107,9404,7400,76
5128107,9404,7800,76
5128107,9404,10200,76
5128107,9404,11500,76
5128107,9404,12000,76
5128107,9404,13800,76
5128107,9404,17500,76
5128107,9404,18800,76
5128107,9404,10500,76
5128107,9404,4900,76
5129905,9404,2100,16
5129905,9404,2200,16
5129905,9404,700,16
5129905,9404,2700,16
5129905,9404,1100,16
5129905,9404,2300,16
5129905,9404,1500,16
5129905,9404,1600,16
5132426,9404,1600,5
5132426,9404,4000,5
5134500,9404,1000,7
5134500,9404,2200,7
5134500,9404,4900,7
5134500,9404,12800,7
5134500,9404,3800,7
5134500,9404,2300,7
5136161,9404,400,5
5136161,9404,1000,5
5136161,9404,800,5
5136161,9404,2800,5
5136618,9404,1700,6
5136618,9404,1000,6
5136618,9404,3800,6
5136618,9404,3900,6
5136930,9404,3000,6
5136930,9404,5400,6
5136930,9404,2900,6
5136930,9404,6200,6
5136930,9404,1500,6
5136930,9404,5100,6
5137035,9404,2800,7
5137035,9404,1400,7
5137035,9404,300,7
5137035,9404,400,7
5137035,9404,500,7
5137035,9404,6000,7
5137035,9404,2400,7
5137642,9404,1200,37
5137642,9404,200,37
5137642,9404,300,37
5137642,9404,500,37
5137642,9404,700,37
5137642,9404,800,37
5137642,9404,1000,37
5137642,9404,1300,37
5137642,9404,1400,37
5137642,9404,1800,37
5137642,9404,1900,37
5137642,9404,2000,37
5137642,9404,2200,37
5137642,9404,2400,37
5137642,9404,2500,37
5137642,9404,2600,37
5137642,9404,2800,37
5137642,9404,3200,37
5137642,9404,3700,37
5137642,9404,3900,37
5137642,9404,4100,37
5137642,9404,4200,37
5137642,9404,4700,37
5137642,9404,4800,37
5137642,9404,5700,37
5138051,9404,500,7
5138051,9404,600,7
5138051,9404,800,7
5138051,9404,1000,7
5138296,9404,4800,8
5138296,9404,2500,8
5138296,9404,500,8
5138296,9404,1100,8
5138296,9404,1000,8
5142329,9404,1500,12
5142329,9404,2600,12
5142329,9404,5000,12
5142329,9404,4100,12
5142329,9404,700,12
5142329,9404,1300,12
5142329,9404,2900,12
5142329,9404,13900,12
5142329,9404,14400,12
5142329,9404,1400,12
5142785,9404,700,7
5142785,9404,900,7
5142785,9404,1000,7
5142785,9404,1300,7
5143499,9404,200,8
5143499,9404,300,8
5143499,9404,600,8
5143499,9404,2400,8
5143499,9404,2800,8
5144351,9404,5300,7
5144351,9404,300,7
5144351,9404,500,7
5144351,9404,2100,7
5144351,9404,2200,7
5144351,9404,6300,7
5144351,9404,8800,7
5146822,9404,3200,5
5146822,9404,15400,5
5146822,9404,2100,5
5146822,9404,1900,5
5146822,9404,3000,5
5149400,9404,2300,6
5149400,9404,800,6
5149400,9404,1200,6
5149400,9404,2200,6
5149400,9404,2500,6
5149400,9404,3300,6
5149598,9404,2000,5
5149598,9404,3500,5
5149598,9404,300,5
5149598,9404,1600,5
5151406,9404,1600,5
5151406,9404,2800,5
5151406,9404,600,5
5151406,9404,1700,5
5151406,9404,1000,5
5153769,9404,1100,5
5153769,9404,2000,5
5153769,9404,3100,5
5153769,9404,4900,5
5153769,9404,5700,5
5156522,9404,6800,8
5156522,9404,300,8
5156522,9404,500,8
5156522,9404,1000,8
5156522,9404,1300,8
5156522,9404,4800,8
5156522,9404,5000,8
5158986,9404,700,6
5158986,9404,200,6
5158986,9404,500,6
5158986,9404,600,6
5158986,9404,1100,6
5158986,9404,1300,6
5160085,9404,800,5
5160085,9404,2400,5
5160085,9404,3500,5
5160085,9404,4500,5
5160085,9404,4600,5
5160426,9404,1900,7
5160426,9404,2900,7
5160426,9404,2000,7
5160426,9404,700,7
5160426,9404,200,7
5160426,9404,3000,7
5162585,9404,1900,6
5162585,9404,1400,6
5162585,9404,6500,6
5162585,9404,2600,6
5162585,9404,800,6
5163499,9404,700,18
5163499,9404,1900,18
5163499,9404,1800,18
5163499,9404,800,18
5163499,9404,200,18
5163499,9404,400,18
5163499,9404,500,18
5163499,9404,600,18
5163499,9404,1200,18
5163499,9404,1500,18
5163499,9404,3100,18
5163499,9404,1700,18
5163499,9404,3200,18
5163655,9404,1200,6
5163655,9404,600,6
5163655,9404,2800,6
5163655,9404,2300,6
5164288,9404,700,5
5164288,9404,500,5
5164288,9404,900,5
5164288,9404,1700,5
5164891,9404,300,6
5164891,9404,1300,6
5164891,9404,1600,6
5164891,9404,1900,6
5164891,9404,6600,6
5164891,9404,700,6
5166618,9404,1000,7
5166618,9404,3800,7
5166618,9404,1900,7
5166618,9404,3600,7
5166618,9404,5600,7
5166618,9404,8600,7
5167035,9404,200,5
5167035,9404,600,5
5167035,9404,1000,5
5167035,9404,1600,5
5167035,9404,2800,5
5168362,9404,400,12
5168362,9404,1400,12
5168362,9404,500,12
5168362,9404,1600,12
5168362,9404,1900,12
5168666,9404,3700,5
5168666,9404,4000,5
5168666,9404,8800,5
5172064,9404,800,39
5172064,9404,500,39
5172064,9404,1100,39
5172064,9404,1600,39
5172064,9404,2000,39
5172064,9404,2500,39
5172064,9404,3800,39
5172064,9404,3900,39
5172064,9404,4300,39
5172064,9404,4400,39
5172064,9404,5100,39
5172064,9404,6100,39
5172064,9404,6200,39
5172064,9404,9900,39
5172064,9404,300,39
5172064,9404,700,39
5172064,9404,900,39
5172064,9404,1400,39
5172064,9404,1000,39
5172064,9404,600,39
5172064,9404,1500,39
5172064,9404,2100,39
5172064,9404,2300,39
5172064,9404,1800,39
5174434,9404,500,5
5174434,9404,1000,5
5174434,9404,1700,5
5174434,9404,4000,5
5174434,9404,4800,5
5174451,9404,900,9
5174451,9404,1000,9
5174451,9404,1200,9
5174451,9404,1400,9
5174451,9404,1600,9
5174451,9404,2000,9
5174451,9404,1500,9
5174451,9404,2900,9
5174747,9404,4500,8
5174747,9404,200,8
5174747,9404,500,8
5174747,9404,1300,8
5174747,9404,800,8
5174747,9404,2100,8
5174747,9404,2600,8
5174747,9404,2900,8
5174780,9404,1400,5
5174780,9404,2300,5
5174780,9404,600,5
5174780,9404,400,5
5174780,9404,1200,5
5176618,9404,3200,6
5176618,9404,1800,6
5176618,9404,1900,6
5176618,9404,2200,6
5176618,9404,3100,6
5176618,9404,400,6
5176997,9404,3100,6
5176997,9404,1700,6
5176997,9404,1900,6
5176997,9404,3200,6
5176997,9404,3500,6
5177236,9404,600,6
5177236,9404,2200,6
5177236,9404,700,6
5177236,9404,3500,6
5177236,9404,5400,6
5177236,9404,7300,6
5178630,9404,2100,13
5178630,9404,200,13
5178630,9404,400,13
5178630,9404,600,13
5178630,9404,900,13
5178630,9404,1300,13
5178630,9404,1400,13
5178630,9404,1900,13
5178630,9404,3200,13
5178630,9404,4000,13
5178630,9404,800,13
5178630,9404,2300,13
5178630,9404,500,13
5181437,9404,700,47
5181437,9404,2400,47
5181437,9404,200,47
5181437,9404,300,47
5181437,9404,500,47
5181437,9404,800,47
5181437,9404,900,47
5181437,9404,1200,47
5181437,9404,1300,47
5181437,9404,1400,47
5181437,9404,1500,47
5181437,9404,1600,47
5181437,9404,2100,47
5181437,9404,2800,47
5181437,9404,3000,47
5181437,9404,400,47
5181437,9404,600,47
5181437,9404,1000,47
5181437,9404,1800,47
5181437,9404,1900,47
5181437,9404,2600,47
5182785,9404,300,9
5182785,9404,1500,9
5182785,9404,2000,9
5182785,9404,2300,9
5182785,9404,2900,9
5182785,9404,3400,9
5182785,9404,4000,9
5182785,9404,4800,9
5183528,9404,400,5
5183528,9404,2100,5
5183528,9404,3700,5
5183528,9404,600,5
5183528,9404,3100,5
5183952,9404,3000,5
5183952,9404,4200,5
5183952,9404,2200,5
5183952,9404,500,5
5184891,9404,2000,10
5184891,9404,1600,10
5184891,9404,2400,10
5184891,9404,1000,10
5184891,9404,2900,10
5184891,9404,3000,10
5184891,9404,4500,10
5184891,9404,1700,10
5184891,9404,5600,10
5184891,9404,6500,10
5186036,9404,400,8
5186036,9404,1600,8
5186036,9404,1800,8
5186036,9404,3500,8
5186036,9404,3800,8
5186036,9404,5400,8
5186036,9404,5500,8
5186036,9404,7000,8
5186667,9404,700,5
5186667,9404,2000,5
5186667,9404,2300,5
5186667,9404,2500,5
5186667,9404,3200,5
5186725,9404,3900,5
5186725,9404,200,5
5186725,9404,900,5
